user_id,user_session_id,event_timestamp,app,time_seconds
596b650d632aaedc312f7fd6e414d603,9d689c329b9864ddbfd9d1662ba04136,2015-03-31 18:43:14,draw,69
596b650d632aaedc312f7fd6e414d603,276384f6c35160558aaef0f0b07f3099,2015-04-01 15:32:27,build,60
7f80f5ab9f95216b081a2187815deead,6e0484e53fad1681b50655d498c9fcc5,2015-04-09 01:31:58,build,2820
62871e7760f4312216bb821ab0f695ea,225860e10d793e31811032cd666a0892,2015-04-04 14:08:52,draw,33
7f80f5ab9f95216b081a2187815deead,01e6bfdd8dc14947fe093ba1b1edb676,2015-04-09 20:46:25,build,497
7f80f5ab9f95216b081a2187815deead,01e6bfdd8dc14947fe093ba1b1edb676,2015-04-09 20:54:57,draw,226
46965910102d0b0ae060ba3020e40de2,40edd3d734c02f63e1ab4ddd0e8a9a25,2015-04-10 12:22:23,build,1794
55297fafa8405afa630d8e21e22d6391,b32abddcdbfdcca47d7ccaa5937bfb1b,2015-04-10 03:28:37,build,1978
fe81f383796bd99a5492421d8e839622,0c95cc710c53b1c649e7af699e63fbc7,2015-04-04 10:40:28,build,228
9c9d41b24f458b5d82a4e6c31db572e9,7a90b060b784099cf7de97a8103795dd,2015-04-07 06:57:04,build,327
9c9d41b24f458b5d82a4e6c31db572e9,7a90b060b784099cf7de97a8103795dd,2015-04-07 07:02:51,draw,1805
6942051f9b9f12bff0315b71797fdd30,f15d6412d494ba733c12a1a8f6f96d95,2015-04-12 13:03:45,build,319
8688e181c1df7632832246442fa9a0d5,88a78a7d06b50024caae2874475dfc70,2015-04-06 18:38:43,build,1390
d8ad1ef5f8d7ddf94272855418b38fd6,b43b35a4912200562a09700f725335eb,2015-04-14 02:46:22,build,134
917056a052ed7fc88bf78af7993fdf08,f642df40a8abdf7092242ad9fd198f50,2015-04-15 00:01:20,build,598
38ec6f9c4ca2d87d4e592243dc739b72,af15a71220bf4ecbffc63c02bd1a2f0d,2015-04-12 01:19:39,build,2697
917056a052ed7fc88bf78af7993fdf08,e7e03ffd74773a76c70f85ab6333c733,2015-04-15 00:41:26,build,28
67f7416e4a5aa9de263dde894d73713d,998c42921a956fd0da78e9adbac3e114,2015-04-14 13:55:27,draw,490
67f7416e4a5aa9de263dde894d73713d,998c42921a956fd0da78e9adbac3e114,2015-04-15 12:14:45,build,565
edab7f3b2e05a70070636dae281fb9de,9fcff8fd01eccba32337121748e5fbb7,2015-04-12 20:02:30,build,146
2ab164520d610982c85cfe0d754fd36f,c96cb8fa84cfd24034154eb378fed24e,2015-04-14 21:47:45,build,162
9c7b4838d669d8ea6c5b29ea717beede,22868b00d80322b3284c226592cea158,2015-04-15 23:37:19,draw,394
9c7b4838d669d8ea6c5b29ea717beede,22868b00d80322b3284c226592cea158,2015-04-15 23:44:04,draw,205
9c7b4838d669d8ea6c5b29ea717beede,22868b00d80322b3284c226592cea158,2015-04-15 23:47:38,build,306
9c7b4838d669d8ea6c5b29ea717beede,22868b00d80322b3284c226592cea158,2015-04-15 23:53:00,build,579
917056a052ed7fc88bf78af7993fdf08,d5ddf4205e23c44047adde773ade266c,2015-04-15 12:08:49,build,147
9c7b4838d669d8ea6c5b29ea717beede,1162249478eeb5939ade3f509ae07ffd,2015-04-16 00:06:06,build,110
9c7b4838d669d8ea6c5b29ea717beede,1162249478eeb5939ade3f509ae07ffd,2015-04-16 00:10:34,build,16
9c7b4838d669d8ea6c5b29ea717beede,1162249478eeb5939ade3f509ae07ffd,2015-04-16 00:13:20,build,1308
9c7b4838d669d8ea6c5b29ea717beede,ae9a81f33bcb37a1762c46f595cfa975,2015-04-16 00:49:06,build,1229
a7ea083ba4b6746c290f12bef52d7516,18189a90b209e28cd310afb06d1efa0e,2015-04-17 00:06:59,build,1268
4eb0061a3a5e9ffe604702f4a78a1edd,1b7b99fc5254c41856bab064654e1ef9,2015-04-12 07:04:22,draw,1750
4eb0061a3a5e9ffe604702f4a78a1edd,1b7b99fc5254c41856bab064654e1ef9,2015-04-12 07:36:41,build,111
fd1a11e5fbc61d920f67ad77d6267d58,52ed3ac1817f3bdcf499c02963ab6c9a,2015-04-17 15:33:46,build,572
27939cdfa765d68f3ade5e125fefe6ce,d8556d2bbb2eb979308364b41af6fdab,2015-04-16 12:24:23,build,28
9c7b4838d669d8ea6c5b29ea717beede,b79e46caed9652840b25080e07ef6aee,2015-04-16 22:19:49,draw,205
9c7b4838d669d8ea6c5b29ea717beede,b79e46caed9652840b25080e07ef6aee,2015-04-16 22:23:24,build,1135
9a9e370e727dca27dca8513adebbea20,fc08acecfa6e8119281648a5481275fe,2015-04-17 13:12:15,draw,70
9a9e370e727dca27dca8513adebbea20,fc08acecfa6e8119281648a5481275fe,2015-04-17 13:18:19,build,643
9a9e370e727dca27dca8513adebbea20,fc08acecfa6e8119281648a5481275fe,2015-04-17 13:40:10,build,76
4eb0061a3a5e9ffe604702f4a78a1edd,521d600b8077525b92dc131c1b189fac,2015-04-18 13:07:36,build,2098
917056a052ed7fc88bf78af7993fdf08,776b3198bc60e1d97b3eef4bcef072ac,2015-04-18 04:26:02,draw,346
67f7416e4a5aa9de263dde894d73713d,e3cd0e231619b46589ca7febefd480a5,2015-04-17 21:10:57,build,28
67f7416e4a5aa9de263dde894d73713d,e3cd0e231619b46589ca7febefd480a5,2015-04-17 21:15:28,build,85
67f7416e4a5aa9de263dde894d73713d,e3cd0e231619b46589ca7febefd480a5,2015-04-17 21:18:51,build,636
b66264032e811b279c1dafe6df650dcd,aec0df920678a9d0cfa2c0296ad40c2a,2015-04-18 18:00:43,draw,1480
64bb829bd95df21739f8c54b1a4cd3f0,33fa5e56ec1c9559ce117c4a1f4c47ae,2015-04-05 02:18:41,build,180
48eac09a99a2265ee6389b02050ef8c7,ca50d4fe3e03e4544d6fa3a8e694b0e2,2015-04-02 09:55:32,build,2255
48eac09a99a2265ee6389b02050ef8c7,ca50d4fe3e03e4544d6fa3a8e694b0e2,2015-04-02 10:33:24,build,979
44061ee899222ef83a3f9e6640d11b61,b4d891b2edc40b30635dc67f918b9735,2015-04-18 17:29:10,draw,206
a874080f9eeda40eaa438d7df02edadd,7f31ed64ed08d76b121593e67090ed57,2015-04-19 00:28:28,draw,57
1ac55c0506530cfead219dbe9c4ebf54,6e14aa8543a382c998571d3830301a42,2015-04-11 15:59:21,draw,721
1ac55c0506530cfead219dbe9c4ebf54,6e14aa8543a382c998571d3830301a42,2015-04-11 16:38:32,build,244
fd1a11e5fbc61d920f67ad77d6267d58,447657a995281ed4e60b9ddb0b68ec25,2015-04-18 23:50:36,build,197
917056a052ed7fc88bf78af7993fdf08,b379730523ce22086bc13e1f1ad9419e,2015-04-18 17:06:13,build,44
8d9c86e4f95f08eb9881ef1afd0cad70,73eb9ea377ba0e80b6682ed6931358ef,2015-04-11 15:53:29,build,201
364fd53220317867719d7783acec9bf3,4d7dc68f53c5755248a50653d22e761b,2015-04-11 15:19:36,build,950
364fd53220317867719d7783acec9bf3,4d7dc68f53c5755248a50653d22e761b,2015-04-11 21:45:32,build,10
43c730f6613e648ec21fac21e46e33bc,d3cce68b5504c03ff509f007a7dece74,2015-04-16 02:27:34,build,862
71420119b87965bdb8ee3fed64e46c18,a4eb3aad5c1d8e6d6156ee2fb2e984e1,2015-04-21 22:14:12,draw,2099
71420119b87965bdb8ee3fed64e46c18,6df444f982b46f75bb8db5adebc2481e,2015-04-21 22:55:23,build,58
4eb0061a3a5e9ffe604702f4a78a1edd,9eb2b3e32de8d4c7e4a0c2bf03ff5f2c,2015-04-18 13:48:56,build,190
4eb0061a3a5e9ffe604702f4a78a1edd,63734489c6d672274aa984c04301fbe3,2015-04-22 14:34:12,build,574
71420119b87965bdb8ee3fed64e46c18,70fac47c50e8c66f8c3413640c37dfb4,2015-04-22 22:24:02,build,650
71420119b87965bdb8ee3fed64e46c18,70fac47c50e8c66f8c3413640c37dfb4,2015-04-22 22:35:51,draw,422
64bb829bd95df21739f8c54b1a4cd3f0,dc9a4c60b963c76fe9ed95e68356aa9b,2015-04-24 23:59:57,draw,370
d79a4648c669e255f05879b0f9e1a534,ef31ef7e124d1cf03fe18bed3bc45291,2015-04-21 13:06:55,build,2353
1758f7bb05c888fda6dfaa0662271faa,8b5a8ccfb8b1d28f5314a8eb3905a2aa,2015-04-24 21:51:56,build,150
1758f7bb05c888fda6dfaa0662271faa,8b5a8ccfb8b1d28f5314a8eb3905a2aa,2015-04-24 21:59:40,draw,217
de6f7fa515ff7447fdae12fdd8529252,748af376af57e97c7d550f402a984000,2015-03-27 01:44:37,build,364
9c7b4838d669d8ea6c5b29ea717beede,2366f4c943b800e53bd27687d22100da,2015-04-18 14:43:31,build,1559
2bdc6cbefac0cbc032b321f806cb81be,16cddea985a8402c5d3d8bf73795e990,2015-04-26 05:18:03,build,622
f8e5b4a906dedb63dfad78f1076649a1,384866fe16622af4262e8fc71a3e0bad,2015-04-22 20:07:06,build,451
1081e218491e913b48105b5b16b3626b,78cf0c0014bcb3506f51d0b548914565,2015-04-26 20:45:47,draw,810
7f80f5ab9f95216b081a2187815deead,bf520be71384b22518e3e14e7454e228,2015-04-10 13:44:16,draw,182
7f80f5ab9f95216b081a2187815deead,8658e380e8cddd272c61731c242a9540,2015-04-26 22:21:19,build,323
48ab76694b84dfb9b22ec396753aeb4f,cc5ce5e4a49fe4aad79b3eef35fb4837,2015-04-26 21:51:45,draw,39
48ab76694b84dfb9b22ec396753aeb4f,acfc85af106c79cba8bd2a912f1b0c02,2015-04-26 23:28:17,build,700
48ab76694b84dfb9b22ec396753aeb4f,acfc85af106c79cba8bd2a912f1b0c02,2015-04-26 23:41:11,draw,154
b9b3ceb015d144ce624c067a355aa92d,67a02018b99b3326e13db45c3dd66327,2015-04-26 08:59:46,draw,128
48ab76694b84dfb9b22ec396753aeb4f,a7f3ab38cbe5549efca59bf0153d43fc,2015-04-27 18:25:13,draw,71
48ab76694b84dfb9b22ec396753aeb4f,a7f3ab38cbe5549efca59bf0153d43fc,2015-04-27 20:00:19,draw,131
48ab76694b84dfb9b22ec396753aeb4f,a7f3ab38cbe5549efca59bf0153d43fc,2015-04-27 20:02:50,build,61
48ab76694b84dfb9b22ec396753aeb4f,a7f3ab38cbe5549efca59bf0153d43fc,2015-04-27 21:10:25,build,208
48ab76694b84dfb9b22ec396753aeb4f,a7f3ab38cbe5549efca59bf0153d43fc,2015-04-27 21:17:43,build,70
a30a4a8bcfd96bb5e3993ef28abec1e3,a39d236ae92a0dbd64f36c76b6c39567,2015-04-02 22:10:54,draw,88
d79a4648c669e255f05879b0f9e1a534,f156524cddc66835e433eaef13981856,2015-04-25 12:38:09,build,552
a310c3753e6b17f1401f456248f0a655,b295070735e2f373b7c537b43f5c2418,2015-04-29 11:24:13,build,132
a310c3753e6b17f1401f456248f0a655,b295070735e2f373b7c537b43f5c2418,2015-04-29 11:26:44,build,1002
a310c3753e6b17f1401f456248f0a655,cf13a88d30a4631ec79a5f08ceb64e2e,2015-04-29 16:56:26,build,351
a310c3753e6b17f1401f456248f0a655,cf13a88d30a4631ec79a5f08ceb64e2e,2015-04-29 17:02:31,build,48
48ab76694b84dfb9b22ec396753aeb4f,000049d4bd64e00280c072f1eca2d105,2015-04-28 19:11:50,build,18
1758f7bb05c888fda6dfaa0662271faa,c1adecaec60ee1bdcfe673a8facdc5ff,2015-04-26 01:17:21,build,667
2ab164520d610982c85cfe0d754fd36f,93fc6560cad33bc2070feedb72f154a3,2015-04-19 21:16:49,build,1036
5163fe5dc315f0a0e4f2c1bcb30f72a8,698e28db1dfa0305985379fd876ff26c,2015-04-30 20:23:00,build,189
dd0489acbb55f79b9df8dd20b8caf2ea,be8bdf7e8c70b9c80db2c5f0fd5bc16a,2015-05-01 00:54:12,build,993
dd0489acbb55f79b9df8dd20b8caf2ea,be8bdf7e8c70b9c80db2c5f0fd5bc16a,2015-05-01 01:56:35,build,192
67f7416e4a5aa9de263dde894d73713d,59151ac5524005985338db17fafe14c2,2015-05-01 17:22:08,build,206
41394f6cb25cf59c1aab079c3b40542c,60941bd1ad0fc2dc05fa9926d32873b0,2015-04-29 21:01:11,build,383
5163fe5dc315f0a0e4f2c1bcb30f72a8,15bcea4dc6e932eb14a829b9fd97e63a,2015-04-30 20:54:57,draw,925
9c7b4838d669d8ea6c5b29ea717beede,45fe49652623c8123108df8b948a9c20,2015-05-01 21:42:12,build,312
41394f6cb25cf59c1aab079c3b40542c,6fa762c01d9a31fad54c4e6384ab164b,2015-05-01 18:30:50,build,3780
7f80f5ab9f95216b081a2187815deead,971cda8fabd06b810282ffc7388a6b99,2015-04-26 22:35:41,build,2052
7f80f5ab9f95216b081a2187815deead,971cda8fabd06b810282ffc7388a6b99,2015-04-26 23:39:38,draw,917
4eb0061a3a5e9ffe604702f4a78a1edd,a97d9364009065e7bc722c2caf20ca2d,2015-05-02 11:39:47,build,477
4eb0061a3a5e9ffe604702f4a78a1edd,a97d9364009065e7bc722c2caf20ca2d,2015-05-02 11:39:47,build,477
48ab76694b84dfb9b22ec396753aeb4f,5225141c6453e0652feb62b2b590ddaf,2015-04-30 02:20:47,build,418
48ab76694b84dfb9b22ec396753aeb4f,5225141c6453e0652feb62b2b590ddaf,2015-04-30 02:29:12,build,274
2ab164520d610982c85cfe0d754fd36f,d1cf4fd40103a3d3f24fae5f1d03194f,2015-05-01 19:21:56,build,617
83dfed7542f5cb0a6a7959145211ed4d,00fd85e8beda3b77003300f175124cbb,2015-04-10 18:00:06,build,189
da97b7cc31ca068fb440a7ab00512016,4f752604fefaaa1b6442b1d16fce4e3c,2015-04-15 01:10:01,build,351
dd0489acbb55f79b9df8dd20b8caf2ea,0683ef8aa0bb2f245151159692c78f7a,2015-05-01 02:05:33,build,27
dd0489acbb55f79b9df8dd20b8caf2ea,0683ef8aa0bb2f245151159692c78f7a,2015-05-01 02:06:16,build,627
dd0489acbb55f79b9df8dd20b8caf2ea,0683ef8aa0bb2f245151159692c78f7a,2015-05-01 02:25:15,draw,2214
dd0489acbb55f79b9df8dd20b8caf2ea,50f6df99bf55db6cf4ef06fcfd2d1837,2015-05-03 00:01:06,build,162
dd0489acbb55f79b9df8dd20b8caf2ea,50f6df99bf55db6cf4ef06fcfd2d1837,2015-05-03 00:05:50,draw,119
74a66e4e7f190805bd563e8966d07895,a25649e5108e18bf3fd5be060cfc5fb2,2015-05-03 02:58:06,build,48
fc779eb1c3698652327088b1098269a2,6363014ee0686352564b5608917b0fb0,2015-05-01 07:21:56,build,317
4eb0061a3a5e9ffe604702f4a78a1edd,4892f7341d414b25f448bc9be8978a30,2015-05-03 06:50:54,build,744
5cc2643e9ca69894f268336e853ade8e,4c26e9450279b5da5faeb3bd98f5ffbb,2015-05-03 12:31:23,build,1755
5cc2643e9ca69894f268336e853ade8e,4c26e9450279b5da5faeb3bd98f5ffbb,2015-05-03 13:00:57,build,1026
02fd5305cce536a1940aea0818ba7a3d,036c05656356a341b630574c752e21bf,2015-03-24 14:59:26,build,1022
86c1da188d2138d056b445f4e4c16278,5ae73b0d15093af8b9bec95433c5f8bd,2015-05-04 03:15:53,draw,294
4e604cfbeed82d6321340d60fba542b1,74bde4b46ce1ff783f551e91a2403d61,2015-05-04 15:08:50,build,504
52b6f945ebde6d4b02b7d1fc439032d2,87adda9cb1d271310a06dc253992732e,2015-05-03 04:57:28,build,4465
52b6f945ebde6d4b02b7d1fc439032d2,87adda9cb1d271310a06dc253992732e,2015-05-03 06:14:56,build,718
41394f6cb25cf59c1aab079c3b40542c,192721d8b5c680dd59f7200b76aebd2f,2015-05-02 01:23:01,build,2360
48ab76694b84dfb9b22ec396753aeb4f,5e8023b877ac93694a8be0200baab1d8,2015-05-02 18:17:49,build,120
38ec6f9c4ca2d87d4e592243dc739b72,2421d46209a450a46975e6cf251a0ca8,2015-04-15 01:11:49,build,4162
38ec6f9c4ca2d87d4e592243dc739b72,5d3f7dfc50621d6b33e912ba369f2149,2015-05-05 01:32:16,build,2339
86c1da188d2138d056b445f4e4c16278,77ee2629f6f5b97d72f6383763a0cc0f,2015-05-04 03:26:45,draw,2790
10a95c1e7c8d61a3370255da49fcb405,8300218d0a064ccd5caf50a93bd046ce,2015-04-05 17:47:24,build,35
